id,start_frame,end_frame,N_separate_frames,N_time_span_frames,time_span,mean_speed,stdev_speed,min_speed,max_speed,median_speed,iqr_speed,mean_area,stdev_area,min_area,max_area,median_area,iqr_area
203,0,12,13,12,720,0.020780080646388914,0.013108533465990379,0.0038951758304234274,0.044088419780492084,0.019880003821958397,0.02103499973933775,176.30769230769232,6.304877420691129,164,185,179.0,7.0
205,0,12,13,12,720,0.030762536472790675,0.016215177097475667,0.009638248881421375,0.053387866489884236,0.029882100862111766,0.0315767262252421,241.92307692307693,10.992735632516164,219,262,243.0,11.0
206,0,12,13,12,720,0.044724119680568754,0.02550967430730523,0.005858960394836912,0.08546913756414903,0.04770484183763633,0.03277800242030612,191.69230769230768,7.096961596720489,175,203,191.0,8.0
208,0,12,13,12,720,0.019546516425361978,0.0067193660315914465,0.011031931694595654,0.03197481751028752,0.017515533298014273,0.009661441837004757,202.53846153846155,5.995067005661143,191,216,202.0,7.0
210,0,12,13,12,720,0.037032393567782394,0.022160869322297116,0.005501105426662063,0.07555547445224037,0.03100020005405544,0.030610028166489923,164.07692307692307,6.966530296976984,152,181,164.0,9.0
212,0,12,13,12,720,0.029509870085651386,0.014720498553362384,0.006459653014664043,0.05829224724888171,0.028005846022618294,0.024868047001848012,251.15384615384616,9.749525857079913,238,274,248.0,9.0
213,0,12,13,12,720,0.056131422850521584,0.037878842521840095,0.00975252245575743,0.11211280754415959,0.05717193082094557,0.07665091733083801,364.9230769230769,14.667921768065263,336,386,365.0,22.0
214,0,12,12,12,720,0.04770786712977477,0.03798911265472586,0.00411255814223872,0.12098073630385206,0.038022264197393615,0.040455524645827634,180.2,62.791400685125666,108,273,148.5,122.25
216,0,12,13,12,720,0.04324004396652106,0.019805383511727857,0.009465662871229932,0.07086434743748057,0.05449007564261296,0.030835160568534282,207.07692307692307,9.65131747452558,190,223,207.0,11.0
217,0,12,13,12,720,0.04167343935829123,0.02435571130492605,0.004306351015162137,0.08084479674614181,0.04129044714936812,0.033885692559578635,247.69230769230768,8.685838300489396,233,269,248.0,10.0
218,0,12,13,12,720,0.051793026273804214,0.023597819443083364,0.017416133248052506,0.09701710565551422,0.04880938886465822,0.033137849257699165,213.76923076923077,8.058954371513103,198,224,216.0,12.0
220,0,12,13,12,720,0.06813239063455415,0.03229326935338826,0.022672257954749565,0.14458607844171126,0.062066991287603346,0.04601855445054531,163.9,66.16864816512424,76,267,187.5,122.75
221,0,12,13,12,720,0.03809787255018539,0.02171478912871188,0.0051819651087618,0.08147034516620545,0.03757235444849783,0.0317829793243835,201.46153846153845,6.25872172517169,190,212,201.0,10.0
222,0,12,13,12,720,0.036201714653092194,0.01543548914014062,0.007693124153069553,0.060073208629989265,0.03571596132270428,0.020509633152387574,188.6153846153846,7.661476675685374,174,203,189.0,12.0
223,0,12,13,12,720,0.030782101316705238,0.014303729173965886,0.014214873544229978,0.06209603747582012,0.027715881314528255,0.013444584186762636,212.53846153846155,7.561190225958879,197,221,215.0,11.0
227,0,12,13,12,720,0.035234354798464186,0.018650737043408812,0.009127723659123727,0.06765089401621784,0.0344338152530026,0.033518833084338784,191.76923076923077,15.59168341507665,158,217,193.0,22.0
229,0,12,13,12,720,0.03653318897582027,0.015221899932362707,0.00725791045320635,0.05652270205998314,0.03420671756066131,0.02311580986973537,218.23076923076923,8.745582147609827,201,233,219.0,12.0
230,0,12,13,12,720,0.03625476523436796,0.012309606114560124,0.015078253258385065,0.05786961276744245,0.03792694067017771,0.014587125992045678,159.07692307692307,7.42616516070595,146,171,159.0,11.0
232,0,12,13,12,720,0.09357071431426163,0.059252755644428834,0.007671262130646453,0.1827578959130622,0.09556955638414996,0.10253587670944811,223.33333333333334,6.394442031083626,214,236,222.0,10.0
233,0,12,13,12,720,0.019896421599840126,0.014068094858010579,0.006216829600186641,0.05095785001008654,0.014566471041267303,0.017534159575539082,214.76923076923077,45.358662723052895,156,288,219.0,73.0
234,0,12,13,12,720,0.05793563800925619,0.03089047231654369,0.0098169261785179,0.10407955302717838,0.05660343805529661,0.05047682948945795,283.25,33.98559743969985,183,323,288.0,21.75
235,0,12,13,12,720,0.023920754673365546,0.01632760008159284,0.00268327645985062,0.04651776588849798,0.01888427010348867,0.03056669445717066,325.61538461538464,12.517916154539101,304,345,326.0,11.0
236,0,12,13,12,720,0.03603253782922843,0.019762832978594616,0.006204144017839824,0.0763817491163548,0.03648166476582644,0.028547592463346417,202.76923076923077,9.191583492554027,190,218,204.0,14.0
237,0,12,13,12,720,0.01737789524866307,0.009722254450101669,0.0016669204028136805,0.03504593899637022,0.017970798413300862,0.012216867365081154,193.30769230769232,10.041334690511212,174,209,194.0,13.0
238,0,8,9,8,480,0.04376924644011876,0.02606893450961236,0.015216105456979495,0.10049108530604946,0.04278571411047992,0.030620506738033418,120.16666666666667,37.55181605314034,42,158,133.0,23.75
239,0,12,13,12,720,0.07112233443455897,0.04705594300007815,0.0022134820009725564,0.15176449553590204,0.07665997682440134,0.08513557434427568,285.0,21.37935740561262,251,331,283.0,25.0
241,0,3,4,3,180,0.0909071572254055,0.051425780292470746,0.018638032298311482,0.13409838354223816,0.11998505583566685,0.05773017562196334,300.25,16.037066439969625,280,323,299.0,21.25
242,0,8,9,8,480,0.08616046547444257,0.05672229186180388,0.018840163919928352,0.1659223705430013,0.0564274300473698,0.10282988574177654,122.0,20.445048300260872,98,154,111.0,27.0
245,0,12,13,12,720,0.029480231554058243,0.015834150484914166,0.003852738012364508,0.05418156089630401,0.029557903091693115,0.022581823219055778,259.61538461538464,11.37161419796924,240,280,261.0,13.0
246,0,12,13,12,720,0.041842227306539415,0.022218618028162565,0.006695684462007335,0.07380087250220518,0.04347883595294294,0.039276265022243254,331.7692307692308,10.569577869118566,319,356,335.0,13.0
247,0,11,12,11,660,0.060925644258104254,0.047429536052771205,0.023789395116017513,0.20322411254071637,0.04563795570925359,0.028734776957162395,196.0,80.24587216798132,69,306,193.5,144.0
248,0,12,13,12,720,0.023285461481968514,0.014982101884397438,0.008096981788456846,0.051443464295237155,0.017792333791783212,0.019142135010504057,391.2307692307692,19.339691534227047,360,432,391.0,26.0
249,0,12,13,12,720,0.017508478974916745,0.008689288692621047,0.006552171075818541,0.03182005018163746,0.015180941877585447,0.013194890628683018,300.84615384615387,16.45434781843928,281,326,300.0,34.0
250,0,12,13,12,720,0.03915437735447414,0.018471056122957442,0.0048931252602644046,0.06906431106974265,0.0401174627741432,0.016215304691579384,256.6923076923077,15.745009540923974,213,273,260.0,12.0
251,0,12,13,12,720,0.03503044033557419,0.01924073791722972,0.009241717336231256,0.0708563081210547,0.02802173419800117,0.03186348804971651,227.6153846153846,9.474974824715582,209,244,229.0,12.0
252,0,10,10,10,600,0.05210158475006917,0.038528253850214356,0.007196690308756324,0.13595958394648297,0.037599283545190355,0.045978672797577225,251.5,113.37768739924095,88,440,270.5,173.75
254,0,12,13,12,720,0.03951834876594741,0.0214897181219392,0.010597784825482908,0.07862149991836091,0.034647237728126244,0.02833897269901925,244.8,34.752841610435254,181,303,244.5,33.25
255,0,12,13,12,720,0.0438482084251619,0.03118475565427638,0.00873753315867029,0.0967459699233508,0.02586365975731012,0.05845286592431503,191.23076923076923,16.28663371816971,166,227,190.0,22.0
257,0,12,13,12,720,0.05475888866759465,0.032565381149736894,0.010085874029140544,0.1155902660843298,0.041358496012380216,0.04397394341591161,201.75,31.174575645334237,143,237,217.0,38.5
259,0,12,13,12,720,0.035712104273915905,0.02033128661172398,0.0074686105390736795,0.06319453848106155,0.03981100878822866,0.039408326388559026,259.0,10.114726506816302,245,278,260.0,19.0
261,0,12,13,12,720,0.03364080161384816,0.016418037270699157,0.0024806955706246667,0.06649762021360955,0.03403209019443242,0.017709729580087256,180.6153846153846,27.728181891460487,144,251,170.0,26.0
262,0,12,13,12,720,0.04600863013492065,0.025968830597451593,0.007552184436942101,0.08896989423979001,0.045717381776359076,0.04054385461593367,351.2307692307692,16.35732649846896,324,374,352.0,21.0
263,0,12,13,12,720,0.031430521998937866,0.013759615247054798,0.00511391963831829,0.05381257961129117,0.0331186867300874,0.02220011175012711,430.15384615384613,7.177380643341154,417,441,430.0,7.0
264,0,12,13,12,720,0.04130302121516189,0.014027099222838268,0.014412447778672132,0.05740421814517543,0.04434173170334989,0.02115970266986142,375.15384615384613,8.88253388870674,358,391,375.0,10.0
265,0,12,13,12,720,0.023137657967668684,0.010023899233309397,0.009644361674236612,0.04423078422661295,0.019521326528821978,0.012158136867881208,173.15384615384616,7.080266768617754,159,182,176.0,14.0
266,0,12,13,12,720,0.025052209986657196,0.01107570810869006,0.00773181263747284,0.04075061146163073,0.026474580956660207,0.01982152185597634,345.15384615384613,16.942646028229174,312,381,344.0,19.0
267,0,12,13,12,720,0.03542972537808673,0.02015311853117926,0.0077167158022763745,0.07136320836329516,0.03750201111071269,0.032135786007286504,230.07692307692307,8.156748394960962,213,239,232.0,9.0
268,0,12,13,12,720,0.017640552805253014,0.009170135724614323,0.003440147130491325,0.03210850544034123,0.014416745429983998,0.014681324722609317,129.0,4.97686957526825,121,138,130.0,9.0
269,0,12,13,12,720,0.0502845974736739,0.03274535907055249,0.0026410615869170333,0.10099973394581403,0.048178767588408423,0.04884982023041937,257.15384615384613,33.25159603768298,211,333,255.0,48.0
271,0,12,13,12,720,0.031229956631466077,0.018831121622184678,0.002308893901647835,0.06310982207466279,0.031878725817415805,0.025403318824940138,261.38461538461536,12.149950690235245,235,281,264.0,10.0
272,0,12,13,12,720,0.027963731927770397,0.017464320737463155,0.005862602937839769,0.05880494275738791,0.02548120358148158,0.033765404949376736,278.3076923076923,12.091857497981,261,312,275.0,9.0
273,0,12,13,12,720,0.02821026268602202,0.01469475277262781,0.009775487526474164,0.04709875970893439,0.02619416686774901,0.03055124497037392,293.7692307692308,11.800611758287046,274,315,294.0,13.0
274,0,12,13,12,720,0.1683248161473361,0.15042492411584338,0.0031429704828196754,0.4887268225213265,0.141181463636313,0.13954248491288496,203.1,6.963476143421473,190,214,202.0,7.25
276,0,12,13,12,720,0.05649213199638187,0.03547243256522952,0.013077843647687444,0.1133905392908492,0.04974761649698366,0.05990579359147322,222.6153846153846,9.442444774189015,210,238,217.0,14.0
278,0,12,13,12,720,0.027199421740828872,0.013320809855566034,0.007503962319547774,0.05305335717308402,0.02719334207930021,0.01941883002248098,245.6153846153846,8.09119617987982,230,256,249.0,14.0
279,0,12,13,12,720,0.023582577901953807,0.01141084881515697,0.008247645860000654,0.037168273624950836,0.02557648409279371,0.023745369496515997,221.84615384615384,12.59942705563144,197,237,224.0,22.0
280,0,12,13,12,720,0.031958234497249584,0.01520825901348014,0.004143652263962569,0.05027781969454757,0.03311355023091575,0.018840810242941174,374.7692307692308,9.496184222775979,355,386,378.0,10.0
282,0,12,13,12,720,0.05439351222356567,0.03131235769586487,0.005536006226180441,0.09660804902511512,0.0546393811294207,0.050809427746692566,207.0,5.116817192534651,197,216,208.0,6.0
283,0,12,13,12,720,0.018651998978197293,0.009114752725056345,0.006041482566518748,0.034859738036641844,0.015875087882586545,0.014056421337424446,179.76923076923077,15.763413561173598,155,206,173.0,28.0
284,0,12,13,12,720,0.041337983745701884,0.020288980160435913,0.008809592821203523,0.07324610690745735,0.04429958690075885,0.02522900585256181,209.46153846153845,7.24956640205133,194,220,211.0,6.0
285,0,3,4,3,180,0.10258997294036516,0.049170778927144956,0.03345028502794904,0.14359611373431444,0.13072352005883206,0.055072914353182706,387.25,17.09349291397168,363,407,389.5,25.25
286,0,12,13,12,720,0.04392055389444325,0.02341177922820736,0.0035963707295746114,0.07370399598441967,0.04705366060062177,0.037262628075334286,313.84615384615387,12.82333302314516,292,334,309.0,19.0
287,0,12,13,12,720,0.03691468056100175,0.016376580996171133,0.009903705792141655,0.065280547867129,0.04003335032149489,0.020980613027199526,239.92307692307693,19.886066008684956,210,288,237.0,25.0
288,0,12,13,12,720,0.028688077342349443,0.023612815005385066,0.0021743698262097024,0.08007032060145329,0.019009429610111466,0.03414396166527912,235.07692307692307,8.416664225593802,223,253,237.0,13.0
290,0,12,13,12,720,0.031802398028488936,0.02213765187073749,0.0048927179954500475,0.06850119877578527,0.027379095632266738,0.03983158740584314,217.07692307692307,9.466227731024713,202,234,214.0,16.0
292,0,12,13,12,720,0.029378279424586904,0.017436508671511988,0.006785067506632337,0.058528703577425005,0.028442852687359528,0.026208418835450963,136.30769230769232,2.0525637021732823,134,141,136.0,3.0
294,0,12,13,12,720,0.02379133226717925,0.00969605380142671,0.007659179958215588,0.04010910272316319,0.02603144392969555,0.011593977091008116,443.15384615384613,20.9389080379681,397,487,442.0,15.0
295,0,12,13,12,720,0.028068501426605604,0.011626857156972929,0.012826915185713699,0.04994198167739288,0.025565408189043293,0.01041193222146311,194.92307692307693,5.622229758345109,187,205,196.0,10.0
298,0,11,12,11,660,0.13198451158124833,0.11492052664224717,0.029719502868501384,0.439901937524577,0.10158307094281913,0.11109719443096315,225.9090909090909,7.415641276193859,213,239,224.0,12.0
300,0,12,13,12,720,0.016631277113045753,0.006310397395045441,0.008748930319796032,0.031423550857327835,0.015685387015596852,0.007935727954093976,304.46153846153845,21.011408566320068,238,325,305.0,10.0
301,0,12,13,12,720,0.02395093878288189,0.015905033926123743,0.0006168571966941345,0.05369036972393752,0.023885208758136357,0.021933720188506256,309.7692307692308,10.576853146621973,290,323,312.0,10.0
303,0,12,13,12,720,0.04840227138108069,0.026727729908554324,0.00783908434837855,0.10851949548426727,0.04719162812018482,0.03109429646474817,337.9230769230769,9.152229980145137,320,353,340.0,12.0
304,0,12,13,12,720,0.02346375338817969,0.013685594660564942,0.005599630563145019,0.05133503929484987,0.020318327760663106,0.019954705901930183,348.0,9.215371773459653,335,371,348.0,7.0
307,0,12,13,12,720,0.04330988912995521,0.024804548122374585,0.006487022246506745,0.07877807774695615,0.04368880134694858,0.03994660207541649,274.2307692307692,6.240732774452868,264,288,272.0,7.0
308,0,3,4,3,180,0.07118281646193579,0.05029416649900268,0.003943282153942657,0.1248871185938019,0.08471804863806282,0.06047191821992963,417.0,128.96769621369015,270,584,397.0,157.0
310,0,12,13,12,720,0.020084225173321712,0.009065210017783076,0.0042630013706804045,0.03431628438890682,0.01858494393074537,0.010149337069846474,174.07692307692307,11.431814839846927,158,195,174.0,9.0
311,0,3,4,3,180,0.09087887585095893,0.05738343811076676,0.016635523863991926,0.15637716137452531,0.09962394231435952,0.0698708187552667,246.5,9.7082439194738,235,258,246.5,17.0
312,0,12,13,12,720,0.027143818789594074,0.01995844438976923,0.001374935787390012,0.0662134535199446,0.02435286123592459,0.03462628306616997,212.3846153846154,5.000591680967695,202,219,213.0,7.0
313,0,12,13,12,720,0.017947247813938538,0.003887015420292654,0.010878614371793332,0.024184003470119918,0.018343541467349626,0.004751963474606132,385.53846153846155,5.499865517452147,376,399,384.0,4.0
314,0,12,13,12,720,0.021722730699484483,0.015080258837935885,0.0038220099217262456,0.0489976534770621,0.019308657529574086,0.022252250284015423,219.69230769230768,9.06713944700749,206,236,219.0,14.0
315,0,12,13,12,720,0.02594927407176126,0.015489376578712138,0.0033690978892427833,0.056233983456024234,0.025498728906049414,0.02060647225505773,321.15384615384613,12.720946710331766,297,339,322.0,15.0
316,0,12,13,12,720,0.04331802838229889,0.0225354561314922,0.010732521270360895,0.07551951773521895,0.04243250471495612,0.045855041708416616,180.15384615384616,6.870742361034648,167,194,179.0,6.0
318,0,12,13,12,720,0.043971420347428535,0.01976690919494355,0.010799674956629602,0.07125472010156136,0.04216112834494201,0.037429585326943,291.7692307692308,8.284868934053083,277,311,289.0,9.0
319,0,12,13,12,720,0.012629075758227741,0.0070364312008900035,0.001981024917518208,0.023763067651798402,0.012685867588472462,0.010467503783189641,273.0769230769231,7.508574979638417,260,284,274.0,11.0
320,0,12,13,12,720,0.02253237384309278,0.01740017300111506,0.004304234812848263,0.05756344450322334,0.014130235213329446,0.02093706565280771,209.0,8.805592628464114,195,225,208.0,11.0
321,0,12,13,12,720,0.0174990139524668,0.010176003848124006,0.006258812014327497,0.037700374134763334,0.014916043956962874,0.01737141900702826,274.6923076923077,10.372927896023123,256,289,278.0,13.0
322,0,12,13,12,720,0.0788522576456223,0.041063162551099,0.005520310901242397,0.13818410545444676,0.08500074319961759,0.05869882249083786,391.0,83.20133135029474,349,678,367.0,9.0
323,0,12,13,12,720,0.02284634903215708,0.009782070645468351,0.006372854116302348,0.039078344377385825,0.021971612020367418,0.013750387567897173,347.46153846153845,121.61010546611365,279,658,300.0,16.0
324,0,12,13,12,720,0.08124644759173226,0.06281375338725177,0.015885827904341333,0.24142734047708606,0.07836943038792923,0.06939062809889551,293.46153846153845,12.905665926938893,277,325,290.0,12.0
325,0,12,13,12,720,0.06183203118589267,0.030792338714915116,0.01738083722259751,0.10984081066157561,0.062167159399126266,0.047632942521541814,262.84615384615387,10.523571738253962,245,280,264.0,15.0
326,0,12,13,12,720,0.03476125841655928,0.01488358999417442,0.004151411222722655,0.05409236551435342,0.036959874100447654,0.01803953649975107,412.38461538461536,10.543233057919638,385,424,415.0,11.0
327,0,12,13,12,720,0.017443345472671526,0.009239789159952414,0.001510620782021591,0.03266910624031218,0.013512891840487741,0.01347983420605241,137.92307692307693,7.332347073718446,128,155,140.0,10.0
328,0,12,13,12,720,0.03287472949230456,0.018792761944545513,0.008409786180428609,0.07230581490362988,0.027131827862287204,0.027580004437296513,395.38461538461536,13.499506894347384,374,421,392.0,17.0
329,0,12,13,12,720,0.06809634531861716,0.10102743228383751,0.005559794461281977,0.3917021007312748,0.0430571844193466,0.05276615224212113,234.15384615384616,36.46673121088728,178,278,250.0,72.0
330,0,12,13,12,720,0.03917847862136396,0.020567761565242395,0.011498999037742128,0.07588207675613284,0.03533217052078208,0.032841015232599954,275.15384615384613,9.534118117792735,261,293,275.0,12.0
331,0,12,13,12,720,0.04448734360937074,0.021470007459118638,0.0035799781037297667,0.09147584197527368,0.0440250101733664,0.01630101074915112,313.15384615384613,10.166658583111863,289,335,312.0,8.0
332,0,12,13,12,720,0.026800567408476753,0.0173258618821383,0.006202912025957648,0.06400623977252105,0.02212589435191245,0.016960572760556264,417.53846153846155,8.120395827936397,406,435,416.0,11.0
334,0,12,13,12,720,0.02921730351994782,0.01408669480648049,0.003936152068133346,0.047177628589018535,0.02784689666201109,0.021189562508165685,360.7692307692308,10.445122867442793,340,380,357.0,13.0
335,0,12,13,12,720,0.0324244905524155,0.012303595883747095,0.013390963815118317,0.06035547633321386,0.02924337711833963,0.015757936421925786,240.15384615384616,15.550642597883234,212,266,246.0,20.0
337,0,12,13,12,720,0.019126590427895614,0.010341876969339282,0.0032829469447291587,0.033904278738088316,0.019511950654037637,0.02093088256830295,453.38461538461536,7.076923076923076,440,464,453.0,9.0
338,0,12,13,12,720,0.04302920333265261,0.027066827943515993,0.004626506228296131,0.08494971063618503,0.03652649176454043,0.051859249613732034,377.3076923076923,15.543411245157694,358,406,373.0,27.0
342,0,12,13,12,720,0.0316154166906561,0.015768347620969955,0.008117306889339744,0.06485774580981699,0.027004271529990895,0.01360618969922395,288.7692307692308,20.662689698152324,262,325,281.0,38.0
343,0,12,13,12,720,0.03155998625890767,0.016585334554100647,0.004715037207636845,0.060109260157758033,0.03312869157683685,0.022448774471418208,295.84615384615387,4.129558625067554,289,302,296.0,4.0
344,0,12,13,12,720,0.025699990913424564,0.012224276973333954,0.0011448506413169134,0.04252235775881539,0.026980627312181014,0.018018410639403064,222.0,17.672229409661146,200,264,224.0,19.0
345,0,12,13,12,720,0.03481986736498285,0.01763985610417139,0.011835807403250333,0.07564954773993149,0.028443845951851482,0.021819969695424584,322.7692307692308,33.33548316538734,229,367,335.0,27.0
346,0,12,13,12,720,0.0511679600182007,0.049802637054483886,0.0031310582519808727,0.18901395006750318,0.041289296508204947,0.048944967606362716,204.53846153846155,23.516329464423013,178,261,198.0,23.0
348,0,12,13,12,720,0.025595776561403865,0.0113368176556533,0.007896930132056983,0.046731199640946366,0.02821393042269274,0.018191285264034844,385.53846153846155,10.426411615296878,367,409,385.0,8.0
349,0,12,13,12,720,0.021837303904480854,0.011813298242421694,0.004149792362722969,0.04110479218608536,0.02507658782094544,0.01952191409326208,415.0769230769231,10.528068991338847,398,432,414.0,15.0
350,0,12,13,12,720,0.025743896154547256,0.013234579826479615,0.0023240875964753616,0.04332223679882758,0.02906968599801632,0.020406438856435023,163.0,6.575010968110185,154,181,162.0,2.0
351,0,12,13,12,720,0.027446581997678066,0.01583868062588042,0.001996691725895924,0.05243022927235975,0.024554015878783315,0.025214611126760638,381.84615384615387,16.91083473282578,360,421,377.0,21.0
352,0,12,13,12,720,0.027945452900375516,0.013045728707018185,0.006361030407420124,0.04589532874805495,0.030094719418737426,0.01972103504744304,334.0,8.12403840463596,317,347,333.0,10.0
353,0,12,13,12,720,0.025439827552483113,0.006951977129329126,0.015169893354271852,0.03543841889528881,0.02574888346718848,0.012679322913408397,364.53846153846155,14.489334988272129,332,382,365.0,12.0
354,0,12,13,12,720,0.03420764990613922,0.018078693398909263,0.0013939248289612418,0.06080214103567839,0.03114588548728673,0.02715069103357063,249.6153846153846,23.512806531886344,218,295,242.0,45.0
356,0,12,13,12,720,0.02959053655600925,0.01137095430953798,0.010879864064153533,0.04793722884206196,0.02849355480568199,0.01717312871993734,412.6923076923077,11.93820380372071,382,435,413.0,10.0
358,0,12,13,12,720,0.049133398007138944,0.02560734887451381,0.014185701508804594,0.09323974614176432,0.05491448140305749,0.04104763915994549,352.61538461538464,12.425398687542332,320,372,355.0,6.0
359,0,12,13,12,720,0.034016299587778444,0.022106917036809507,0.005845104944267259,0.08220819345180927,0.029323211639035146,0.03558727933322807,413.0769230769231,24.552805067576095,343,441,419.0,26.0
361,0,12,13,12,720,0.02886280466117035,0.01139912352627387,0.006498393677393023,0.045616336050253156,0.031153755631575877,0.01564884601526271,264.7692307692308,9.258292301032677,252,283,265.0,9.0
362,0,12,13,12,720,0.03227330203766677,0.014627733826460054,0.008129001007318297,0.059248351777613416,0.03186742359969748,0.015667094882401734,262.46153846153845,16.255722706482757,234,297,261.0,16.0
363,0,12,13,12,720,0.029284879753525225,0.011347243425903219,0.01322284608144111,0.04308312125919943,0.03366151738568322,0.02083230173778317,218.53846153846155,8.652393040393147,206,236,218.0,9.0
365,0,12,13,12,720,0.022432588334306253,0.0067523976843135046,0.00902651787287015,0.031784672130773864,0.025029776967486463,0.010028933216278256,219.07692307692307,10.148600043367395,198,236,223.0,12.0
366,0,12,13,12,720,0.028101777682252246,0.015918026484993318,0.006420712267314165,0.05361991983578859,0.025026683271790962,0.02619824602413296,136.69230769230768,3.5601342970480414,126,140,137.0,2.0
367,0,12,13,12,720,0.028964937048729707,0.01507507147376333,0.0023426101808836962,0.05460147037123182,0.026753879631292166,0.020263622308431876,236.46153846153845,6.845721680395997,226,248,236.0,9.0
368,0,12,13,12,720,0.05690315371987884,0.02981129553122812,0.014065035541436103,0.10382546373339471,0.04945260835480543,0.0488926050587757,297.0,9.992304731449789,283,311,300.0,20.0
369,0,11,11,11,660,0.09616584962307356,0.06901943725332613,0.004154973751301828,0.22608510379968247,0.07820038047260616,0.10966480939281503,299.5,18.78163997099295,268,325,294.5,29.5
370,0,12,13,12,720,0.02065769568549199,0.013662000486420365,0.0017908506878813173,0.04174527588637497,0.0181792271323386,0.02340098844294135,389.7692307692308,13.728991481554342,368,416,386.0,14.0
371,0,12,13,12,720,0.09901025314513608,0.07426197516488992,0.004614541259347824,0.22966192871644786,0.08151860813137946,0.1208591595364409,210.16666666666666,4.4503433076062295,206,219,209.0,4.5
372,0,12,13,12,720,0.03744362786091834,0.01774560681349234,0.00639023073288766,0.06588275260367174,0.0388526983338177,0.022040251389822428,190.23076923076923,6.153846153846154,177,200,191.0,3.0
373,0,12,13,12,720,0.02227724848522547,0.01103808552443524,0.006619383305767571,0.042222983575649,0.022822077735895667,0.014393706918558872,217.0,16.501748159140362,182,240,216.0,24.0
374,0,12,13,12,720,0.028074217574062626,0.01721331029905136,0.007067861585266006,0.0647834297897781,0.02591361151832419,0.015529281478383686,389.6923076923077,11.53846153846154,374,409,389.0,20.0
375,0,12,13,12,720,0.02421452991848869,0.0141544905797373,0.0018699601771102901,0.04727220804976086,0.025635785639331714,0.023234170248698158,363.15384615384613,12.696735824286334,345,389,359.0,14.0
376,0,12,13,12,720,0.018972743343743187,0.01344003469632929,0.0021150623334034654,0.039861454452578056,0.014127139243768978,0.023933082456762886,256.46153846153845,10.396858879306432,232,274,257.0,14.0
377,0,12,13,12,720,0.025060287561919904,0.014622099897715212,0.00430159804343028,0.048911279765872624,0.026728543074723957,0.02177565552502953,293.6923076923077,11.316323236706927,271,314,295.0,12.0
378,0,12,13,12,720,0.04098139604942885,0.017936260486805706,0.009289174065077906,0.07202021273570765,0.04307865471690174,0.021508955869452766,284.61538461538464,39.62621211257181,244,362,257.0,73.0
379,0,12,13,12,720,0.030194801926546343,0.014477404107584697,0.013395849057287119,0.06538802582667519,0.030304497603529695,0.020383141922612594,361.0,4.640954808922571,353,369,362.0,7.0
380,0,12,13,12,720,0.0245948541207881,0.011824911791003713,0.0026554163603105516,0.04875955209543066,0.025922671762416388,0.017261944841350456,296.15384615384613,13.76084832942948,274,328,297.0,16.0
381,0,12,13,12,720,0.039915414817539276,0.023455459897496807,0.0027634138388632446,0.08425726438649525,0.04097388707453485,0.029057705727964258,276.0,16.398874257798212,238,298,280.0,18.0
383,0,12,13,12,720,0.025360621660544383,0.008102604643932608,0.009853668582930387,0.041191291878012425,0.02594293980808529,0.008453132541751254,193.3846153846154,19.59017988505961,164,226,197.0,35.0
384,0,12,13,12,720,0.015917192012586054,0.008413570300521991,0.005139387909982107,0.029947350791527598,0.011056997325193166,0.015003397529039838,280.3076923076923,5.253344947373499,268,287,281.0,7.0
385,0,12,13,12,720,0.027742923219155082,0.009196127978997196,0.008891026370312602,0.046142720441583567,0.027565042280900717,0.00896045925328379,257.84615384615387,11.48139735429014,245,291,255.0,12.0
386,0,12,13,12,720,0.03292233916741245,0.013622669431704884,0.01423555563452072,0.053548601781759166,0.029383812286460233,0.024966096267654145,356.0,7.585411098843723,344,368,353.0,11.0
387,0,12,13,12,720,0.020753204364742445,0.005916244294056331,0.008135356236854399,0.03265687413680796,0.01967969937933679,0.004936333135980301,339.15384615384613,15.261042175553532,316,373,338.0,19.0
390,0,12,13,12,720,0.030372711806884573,0.015761131453896463,0.0037272347451556276,0.0571164206983198,0.033520473061150094,0.023159871870434945,350.38461538461536,18.731045646357202,317,374,348.0,34.0
391,0,12,13,12,720,0.05994310492762674,0.027736700138494396,0.010629205863057479,0.08968321706325147,0.06314190580603801,0.03925819206627093,354.15384615384613,6.538009034115624,344,367,354.0,12.0
392,0,12,13,12,720,0.018853364284247987,0.012852803403412712,0.0041474645654094216,0.042398223893453525,0.02213048955342875,0.017754482967143496,326.9230769230769,7.076086907123156,315,339,325.0,8.0
393,0,12,13,12,720,0.025506583184086173,0.009779032557366963,0.0032045151857122683,0.04338846897233948,0.02845844659007285,0.011593735636210495,254.92307692307693,12.218910554870634,242,284,250.0,10.0
394,0,12,13,12,720,0.026752066743722176,0.013968956992743671,0.0047773076775697145,0.049164199622514275,0.027996849478855227,0.015295455381407978,347.53846153846155,10.803242993268162,331,367,348.0,16.0
395,0,12,13,12,720,0.025482391276983762,0.018185944612553805,0.002576344893391829,0.0616975851285479,0.023923828068783307,0.028291645824967,376.9230769230769,17.72638857948809,330,402,376.0,10.0
397,0,12,13,12,720,0.016637572007924276,0.010414369588896516,0.0016036798433263731,0.03298036446482069,0.01206711356536892,0.01635794221852878,192.92307692307693,7.205356324520919,183,204,194.0,10.0
